frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,1651236805,889008640,-99.48267456708963,48.3641492083338,-2.0386400986588136,0.0041196920746751015,0.00778243262511582,-0.3971200502980424,-0.9177244289714238
map,1651236805,889008640,-99.48267456697596,48.36414920819455,-2.0386400986657995,0.004119692076950551,0.007782432625660559,-0.39712005030174485,-0.9177244289698067
map,1651236805,889008640,-99.48267456697596,48.36414920819455,-2.0386400986657995,0.004119692076950551,0.007782432625660559,-0.39712005030174485,-0.9177244289698067
map,1651236805,969008640,-99.48267378676388,48.364124390824095,-2.038642708677264,0.004119549041733201,0.007782409985335691,-0.3971203475161976,-0.9177243011924264
map,1651236805,969008640,-99.48267378677012,48.364124391022614,-2.0386427086568606,0.004119549042917928,0.007782409985577455,-0.3971203475122702,-0.9177243011941184
map,1651236806,89008640,-99.48266544359097,48.36411820195583,-2.0386410690796137,0.004119633217507849,0.0077824625476135105,-0.39712137428875605,-0.9177238560601211
map,1651236806,199008512,-99.4826707886583,48.36413388439499,-2.0386446900167563,0.0041196153562830864,0.007782583671202145,-0.3971206044522369,-0.9177241882396949
map,1651236806,199008512,-99.48267078863341,48.364133884321994,-2.0386446899999022,0.004119615356341345,0.00778258367064424,-0.3971206044545535,-0.9177241882386972
map,1651236806,309008384,-99.48356456143652,48.363875689253696,-2.0387818159300255,0.0041295269337843195,0.007786590475008332,-0.3971261574936086,-0.9177217067556152
map,1651236806,309008384,-99.48356502548407,48.363876621727215,-2.0387817734450127,0.004129504213053334,0.007786580666217995,-0.3971261466548799,-0.9177217116313254
map,1651236806,309008384,-99.48356502548407,48.363876621727215,-2.0387817734450127,0.004129504213053334,0.007786580666217995,-0.3971261466548799,-0.9177217116313254
map,1651236806,379008256,-99.48356048645822,48.3638720173176,-2.038780902580142,0.004129697268086905,0.007786572769515419,-0.3971262481002785,-0.9177216669310883
map,1651236806,379008256,-99.48356048647481,48.363872017334415,-2.038780902583908,0.004129697267324083,0.00778657276953014,-0.3971262480992679,-0.9177216669315289
map,1651236806,489008128,-99.48356289271081,48.363884985703386,-2.0387828634912704,0.004129499478401371,0.007786611189480384,-0.39712700354915415,-0.9177213405889131
map,1651236806,489008128,-99.48356289271021,48.3638849856881,-2.0387828634893124,0.004129499478643881,0.007786611189437132,-0.3971270035479905,-0.9177213405894159
map,1651236806,579008000,-99.48355045411402,48.36388546240154,-2.0387826813223553,0.004129597537232974,0.007786589157993289,-0.3971271741586382,-0.9177212665064703
map,1651236806,579008000,-99.48355045411402,48.36388546240154,-2.0387826813223553,0.004129597537232972,0.007786589157993291,-0.39712717415863796,-0.9177212665064705
map,1651236806,689007872,-99.48354740230307,48.36386056029798,-2.0387804962601597,0.004129705045206755,0.007786653659548557,-0.39712628944200834,-0.9177216483199293
map,1651236806,789007872,-99.4835504462117,48.3638623535557,-2.0387825443700405,0.00412976872298931,0.007786647884329133,-0.39712660481364104,-0.917721511611344
map,1651236806,899007744,-99.48355122836193,48.36388027415674,-2.038781817771812,0.004129514326376576,0.0077865320625312385,-0.39712662434048546,-0.9177215052889403
map,1651236806,989007616,-99.48353850113133,48.36389091219871,-2.038785644193437,0.004129492243802867,0.0077866464011971765,-0.3971269170770287,-0.917721377741919
map,1651236807,489007360,-99.48203472185605,48.36154970399293,-2.0391857293808826,0.0041944206345713095,0.007816282709951532,-0.3971377021908334,-0.917716164213491
map,1651236807,589007104,-99.48205415802481,48.3615934534307,-2.0391839395576006,0.004193649050040995,0.007815941706968066,-0.39713758569803936,-0.9177162210557308
map,1651236807,679006976,-99.48204867259068,48.36157814573895,-2.0391843555758458,0.004193631744702148,0.007815926666512988,-0.3971379793956461,-0.9177160508919286
map,1651236807,789006848,-99.48074118863313,48.36012299915451,-2.0396222828999493,0.004254814650680471,0.007844891231834936,-0.39713676289382444,-0.917716048564077
map,1651236807,889006848,-99.4807581514412,48.3601637079752,-2.0396208577894304,0.004254155473498842,0.007844572314920821,-0.39713569565154083,-0.9177165161888339
map,1651236807,979006720,-99.48564636225392,48.35850768145843,-2.0400949925763308,0.004043942735265192,0.007929167932703223,-0.39750471669037424,-0.9175569601021804
map,1651236808,89006592,-99.40997540786326,48.46026274522257,-2.041765841261411,0.0036151568698522835,0.00811412862511055,-0.39637572824480816,-0.9180454093430562
map,1651236808,189006592,-99.42767301160745,48.590729002870454,-2.03685571104317,0.002635856762869133,0.008221976845538673,-0.3951820376255141,-0.9185622507451653
map,1651236808,89006592,-99.491947094453,48.47452216942717,-2.0329844346806083,0.0037183127000595716,0.007758843563342902,-0.3950439278062884,-0.918621940517754
map,1651236808,289006592,-99.56199202223706,48.49848930725646,-2.0546680109224043,-0.007198653214161659,-0.010890213024818737,0.39850015737423955,0.9170753552597967
map,1651236808,379006464,-99.56295758687283,48.49878058775181,-2.0548604650664855,0.007210915755474568,0.010894853903950542,-0.39850741084911334,-0.9170720518861727
map,1651236808,289006592,-99.56415368025863,48.492021292277094,-2.054886864339748,0.007144389162565453,0.010873513246254405,-0.3986609731057315,-0.9170060811878886
map,1651236808,379006464,-99.40867068473062,48.54231537574005,-2.048250971557839,0.005858980330110088,0.01051163517281732,-0.41403708767068353,-0.9101804589797913
map,1651236808,469006336,-99.5114092376326,48.665429474884185,-2.0718607038955996,0.008917741937257098,0.011840431851112639,-0.414027786034147,-0.9101435438676595
map,1651236808,469006336,-99.541151943638,48.495223075798364,-2.0535849114738074,0.006421978782589393,0.011012927701732724,-0.43304171836622846,-0.901283719905323
map,1651236808,579006208,-99.51583629084168,48.6264710593379,-2.0421290837018926,0.007335810397712469,0.011134593186383995,-0.43453860640006126,-0.9005544993326474
map,1651236808,679006208,-99.50825190393711,48.96073006130116,-2.042802443073172,0.006973139532000707,0.011192177551329858,-0.43722803927920917,-0.8992539975750928
map,1651236808,579006208,-99.51657699826923,48.6270610114394,-2.042081733697754,0.007317873738862357,0.011127356291293493,-0.4345501967986745,-0.900549141984013
map,1651236808,779005952,-99.50928162818194,49.39145371780784,-2.024734317088782,0.005224022582577337,0.009811676457840039,-0.4457457366511239,-0.8950905981242849
map,1651236808,779005952,-99.50974495658994,49.391746125322115,-2.024692746570985,0.005224668336868018,0.00981074478034943,-0.44573229108666346,-0.8950973001915816
map,1651236808,899005952,-99.50579484001992,49.41653740323906,-2.016583108449123,0.0046017055197967085,0.009116782781515793,-0.4449031577651107,-0.8955204569347687
map,1651236808,899005952,-99.50612007168566,49.49745453268071,-2.0173086324717926,0.004411071886660903,0.009061082190913245,-0.44395425233451596,-0.8959927795849925
map,1651236808,969005824,-99.53068635224986,49.67041636580193,-2.0237985829611165,-0.0040735721610559395,-0.008995768837065252,0.4428223190493533,0.8965550043943937
map,1651236808,969005824,-99.53362413150731,49.7039055824286,-2.025878608549382,-0.0037188885817041276,-0.008795832310796899,0.4423372327233271,0.8967979570384549
map,1651236809,79005696,-99.2335021855117,50.081297630581794,-2.023823262060836,-0.0024737947415601627,-0.008472802959552361,0.4458482954201837,0.8950650196608635
map,1651236809,79005696,-99.23335299175393,50.081350004162076,-2.0238183546499564,-0.0024742765599005097,-0.008472833399397067,0.4458486080316158,0.8950648623233748
map,1651236809,169005568,-99.18238512462788,50.11762821806779,-2.014597221744186,-0.0022985295073094324,-0.008104571478345883,0.4436759770531495,0.8961476776007343
