frame_id,child_frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
odom,base_link,1651236811,179003648,-30.067581176757812,104.5842056274414,-19.254578232765198,-0.012090989388525486,-0.0035907623823732138,-0.940292477607727,-0.34013378620147705
odom,base_link,1651236811,269003520,-30.408485412597656,104.17610931396484,-19.246633768081665,-0.013358741998672485,-0.0024006208404898643,-0.9401354789733887,-0.34053072333335876
odom,base_link,1651236811,349003520,-30.70979118347168,103.81742095947266,-19.239550948143005,-0.01687590777873993,-0.00368481851182878,-0.9402998685836792,-0.3399086594581604
odom,base_link,1651236811,369003520,-30.785015106201172,103.72993469238281,-19.237648248672485,-0.01944277063012123,-0.0058449385687708855,-0.9404125809669495,-0.33942896127700806
odom,base_link,1651236811,409003520,-30.93515396118164,103.55677032470703,-19.233439803123474,-0.024972569197416306,-0.01090439036488533,-0.9405117034912109,-0.33866697549819946
odom,base_link,1651236811,479003392,-31.195816040039062,103.25442504882812,-19.224292516708374,-0.03087056800723076,-0.017774485051631927,-0.9404026865959167,-0.3381922245025635
odom,base_link,1651236811,499003392,-31.26980972290039,103.16804504394531,-19.22149419784546,-0.032026294618844986,-0.019585968926548958,-0.940345823764801,-0.33814260363578796
odom,base_link,1651236811,579003392,-31.562671661376953,102.82540893554688,-19.210031867027283,-0.034553010016679764,-0.02665664255619049,-0.9418304562568665,-0.3332429528236389
odom,base_link,1651236811,619003392,-31.70468521118164,102.66111755371094,-19.204801082611084,-0.035176556557416916,-0.030982794240117073,-0.9453895688056946,-0.3225543797016144
odom,base_link,1651236811,659003136,-31.837757110595703,102.50464630126953,-19.19902467727661,-0.0335732027888298,-0.03432551026344299,-0.9504051208496094,-0.30728617310523987
odom,base_link,1651236811,709003264,-31.992298126220703,102.30795288085938,-19.18903350830078,-0.030287563800811768,-0.03872813284397125,-0.9575473666191101,-0.2840527594089508
odom,base_link,1651236811,779003136,-32.1862678527832,102.02477264404297,-19.17608666419983,-0.02448944002389908,-0.04310574755072594,-0.9682743549346924,-0.24492232501506805
odom,base_link,1651236811,879003136,-32.40862274169922,101.59639739990234,-19.136510252952576,-0.015517616644501686,-0.05900527536869049,-0.9814079403877258,-0.1819785088300705
odom,base_link,1651236811,899003136,-32.448062896728516,101.50898742675781,-19.125054955482483,-0.013490119948983192,-0.0633653998374939,-0.9836610555648804,-0.1679696887731552
odom,base_link,1651236811,969003008,-32.57539367675781,101.18954467773438,-19.097540855407715,-0.007868077605962753,-0.07434443384408951,-0.990373432636261,-0.11649622023105621
odom,base_link,1651236812,29003008,-32.656612396240234,100.90406799316406,-19.085119366645813,-0.004333917051553726,-0.07950206100940704,-0.9941799640655518,-0.0725739523768425
odom,base_link,1651236812,59002880,-32.68673324584961,100.75631713867188,-19.081891775131226,-0.003150895470753312,-0.0794491097331047,-0.9953334331512451,-0.05467407777905464
odom,base_link,1651236812,159002880,-32.74259948730469,100.24586486816406,-19.076048731803894,-0.0026219298597425222,-0.07066942006349564,-0.9969523549079895,-0.032941531389951706
odom,base_link,1651236812,229002752,-32.76261901855469,99.88043975830078,-19.064794659614563,-0.0019251443445682526,-0.06452598422765732,-0.9973878264427185,-0.03240858018398285
odom,base_link,1651236812,259002624,-32.770843505859375,99.7234115600586,-19.058056712150574,-0.0013113394379615784,-0.06224583461880684,-0.9975276589393616,-0.03259484842419624
odom,base_link,1651236812,299002624,-32.783424377441406,99.51636505126953,-19.048514366149902,0.001118779182434082,-0.057433467358350754,-0.9978412985801697,-0.03182799741625786
odom,base_link,1651236812,359002624,-32.80196762084961,99.21187591552734,-19.030088663101196,0.0063451966270804405,-0.05028749629855156,-0.9982618689537048,-0.03006897121667862
odom,base_link,1651236812,429002496,-32.808040618896484,98.87081146240234,-19.02703070640564,0.008620254695415497,-0.036438651382923126,-0.9988409280776978,-0.030245302245020866
odom,base_link,1651236812,469002496,-32.81303405761719,98.67813873291016,-19.02743113040924,0.009189411997795105,-0.030085083097219467,-0.9990460872650146,-0.03029031679034233
odom,base_link,1651236812,559002368,-32.82384490966797,98.25154876708984,-19.044963836669922,0.006575627718120813,-0.02397502399981022,-0.9991875886917114,-0.031722038984298706
odom,base_link,1651236812,659002368,-32.84878158569336,97.78466796875,-19.05621862411499,0.0043876986019313335,-0.020662089809775352,-0.9992642402648926,-0.032013192772865295
odom,base_link,1651236812,699002368,-32.86057662963867,97.59122467041016,-19.05825126171112,0.0036399210803210735,-0.02003762684762478,-0.9992809295654297,-0.03198254108428955
odom,base_link,1651236812,759002112,-32.879783630371094,97.28699493408203,-19.059388041496277,0.0025899112224578857,-0.019766198471188545,-0.999290943145752,-0.03193991631269455
odom,base_link,1651236812,829002240,-32.90422821044922,96.91056823730469,-19.057987093925476,0.0016631409525871277,-0.020045435056090355,-0.99928879737854,-0.03189680352807045
odom,base_link,1651236812,869001984,-32.91373062133789,96.68871307373047,-19.063838481903076,-4.06801700592041e-06,-0.01808948442339897,-0.9993131756782532,-0.03234312683343887
odom,base_link,1651236812,929001984,-32.935611724853516,96.35779571533203,-19.062570333480835,-0.003410074394196272,-0.022363392636179924,-0.9992786645889282,-0.03050326183438301
odom,base_link,1651236812,969001984,-32.95342254638672,96.1336441040039,-19.064927577972412,-0.007849834859371185,-0.02674225904047489,-0.9991817474365234,-0.02931196056306362
odom,base_link,1651236813,39001856,-32.98359298706055,95.7286605834961,-19.070498943328857,-0.016577526926994324,-0.035354189574718475,-0.9988160133361816,-0.02901420369744301
odom,base_link,1651236813,79001856,-32.99996566772461,95.49060821533203,-19.073182344436646,-0.02132846601307392,-0.04028686508536339,-0.9985206127166748,-0.029642514884471893
odom,base_link,1651236813,149001728,-33.028480529785156,95.06336975097656,-19.076021194458008,-0.02881408855319023,-0.04828948155045509,-0.9979259371757507,-0.03133357688784599
odom,base_link,1651236813,239001856,-33.06758117675781,94.50475311279297,-19.07663655281067,-0.04283619299530983,-0.046018265187740326,-0.9974768161773682,-0.03297790139913559
odom,base_link,1651236813,349001728,-33.105716705322266,93.82039642333984,-19.064672827720642,-0.06089676171541214,-0.0324789397418499,-0.9969833493232727,-0.03551120683550835
odom,base_link,1651236813,479001600,-33.16107177734375,93.07270812988281,-18.98685920238495,-0.059836495667696,-0.045050181448459625,-0.9966410994529724,-0.03311756253242493
odom,base_link,1651236813,569001472,-33.20574188232422,92.58355712890625,-18.94469928741455,-0.0561661422252655,-0.04695891588926315,-0.9968113303184509,-0.03173847869038582
odom,base_link,1651236813,679001344,-33.257354736328125,92.00305938720703,-18.895301461219788,-0.061396483331918716,-0.058157049119472504,-0.9959303140640259,-0.03116142936050892
odom,base_link,1651236813,699001344,-33.264652252197266,91.90318298339844,-18.889065265655518,-0.06285826861858368,-0.06052062660455704,-0.9956834316253662,-0.031630948185920715
odom,base_link,1651236813,779001344,-33.361839294433594,91.89933013916016,-18.892074584960938,-0.0621524378657341,-0.06408311426639557,-0.995827317237854,-0.01893138699233532
odom,base_link,1651236813,849001216,-33.3664436340332,91.89913940429688,-18.876444816589355,-0.06025136262178421,-0.06526318192481995,-0.9958741068840027,-0.0185789093375206
odom,base_link,1651236813,879001088,-33.367393493652344,91.89988708496094,-18.869558334350586,-0.05945896729826927,-0.06420542299747467,-0.9959906935691833,-0.01856967806816101
odom,base_link,1651236813,919001088,-33.36812210083008,91.90084075927734,-18.860843300819397,-0.05853062868118286,-0.06241561844944954,-0.9961581826210022,-0.018640460446476936
odom,base_link,1651236813,959001088,-33.36859893798828,91.90168762207031,-18.85302460193634,-0.057756923139095306,-0.06051766872406006,-0.9963185787200928,-0.01873900182545185
odom,base_link,1651236814,79000832,-33.369720458984375,91.90336608886719,-18.836045622825623,-0.05625301972031593,-0.05551499128341675,-0.9966914653778076,-0.01897105574607849
odom,base_link,1651236814,109000960,-33.37004470825195,91.90363311767578,-18.833211183547974,-0.05601984262466431,-0.05451468750834465,-0.9967592358589172,-0.018996916711330414
odom,base_link,1651236814,179000832,-33.370948791503906,91.904052734375,-18.828363180160522,-0.05565069243311882,-0.05255129560828209,-0.9968852996826172,-0.01900562457740307
odom,base_link,1651236814,249000704,-33.372066497802734,91.90418243408203,-18.82538878917694,-0.05547463148832321,-0.051131971180438995,-0.9969699382781982,-0.01895000971853733
odom,base_link,1651236814,269000704,-33.37242889404297,91.90419006347656,-18.824790716171265,-0.055441513657569885,-0.0507982112467289,-0.9969894289970398,-0.018920674920082092
odom,base_link,1651236814,349000704,-33.3736686706543,91.90476989746094,-18.823257446289062,-0.055451858788728714,-0.04983949288725853,-0.9970388412475586,-0.018832700327038765
odom,base_link,1651236814,469000704,-33.37489700317383,91.9168930053711,-18.82371187210083,-0.056126952171325684,-0.04978343844413757,-0.9970042109489441,-0.018814504146575928
odom,base_link,1651236814,519000576,-33.37540817260742,91.92656707763672,-18.824700832366943,-0.056422166526317596,-0.05001143738627434,-0.9969765543937683,-0.01879221759736538
odom,base_link,1651236814,679000320,-33.376686096191406,91.97578430175781,-18.83025884628296,-0.05702865496277809,-0.05112512782216072,-0.9968876838684082,-0.01868228241801262
odom,base_link,1651236814,749000192,-33.37709426879883,92.00563049316406,-18.83331274986267,-0.057097792625427246,-0.05154553800821304,-0.9968633651733398,-0.018613209947943687
odom,base_link,1651236814,839000320,-33.37736511230469,92.0507583618164,-18.837668538093567,-0.05707065016031265,-0.051742471754550934,-0.996856689453125,-0.018504319712519646
odom,base_link,1651236815,238999808,-33.38353729248047,92.28227996826172,-18.92184817790985,-0.0682581216096878,-0.07000374794006348,-0.9950581789016724,-0.017308460548520088
odom,base_link,1651236815,278999808,-33.38430404663086,92.2919921875,-18.925909876823425,-0.06888625025749207,-0.07094839215278625,-0.9949488639831543,-0.0172599907964468
odom,base_link,1651236815,338999808,-33.38546371459961,92.29849243164062,-18.929368257522583,-0.06948594003915787,-0.0717509537935257,-0.9948505759239197,-0.01719970628619194
odom,base_link,1651236815,378999808,-33.38637161254883,92.2983627319336,-18.930373907089233,-0.06972085684537888,-0.07202182710170746,-0.9948157668113708,-0.017132895067334175
odom,base_link,1651236815,448999680,-33.38817596435547,92.29009246826172,-18.930328607559204,-0.06992996484041214,-0.07216694205999374,-0.9947922229766846,-0.017033832147717476
odom,base_link,1651236815,568999424,-33.39219665527344,92.25167083740234,-18.926435947418213,-0.07000067830085754,-0.07185544073581696,-0.9948127269744873,-0.01686716638505459
odom,base_link,1651236815,688999424,-33.39654541015625,92.18998718261719,-18.91918432712555,-0.06971754133701324,-0.07117877900600433,-0.9948785305023193,-0.017027776688337326
odom,base_link,1651236815,768999424,-33.40010070800781,92.15947723388672,-18.918474793434143,-0.06975449621677399,-0.07176562398672104,-0.9948325753211975,-0.01709696836769581
odom,base_link,1651236815,788999424,-33.4008674621582,92.15489959716797,-18.919379115104675,-0.0698981061577797,-0.07222013175487518,-0.9947896599769592,-0.01708986982703209
odom,base_link,1651236815,868999168,-33.40296936035156,92.14856719970703,-18.92778968811035,-0.07117792963981628,-0.07528863847255707,-0.9944708943367004,-0.017115943133831024
